date,month,symbol,calendar_index,holiday_tag,is_trading_day,close,execution_price,action,buy_units,sell_units,open_units,position_state,reason_tag,state_tag,source,source_sheet,source_row,trade_marker_readable,confidence,note
1975-01-01,1975-01,PIONEER,1,,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,3,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-01,1976-03,PIONEER,426,,1,2360,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,456,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-02,1976-03,PIONEER,427,,1,2380,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,457,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-03,1976-03,PIONEER,428,,1,2490,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,458,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-04,1976-03,PIONEER,429,,1,2490,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,459,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-05,1976-03,PIONEER,430,,1,2550,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,460,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-06,1976-03,PIONEER,431,,1,2660,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,461,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-07,1976-03,PIONEER,432,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,462,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-08,1976-03,PIONEER,433,,1,2600,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,463,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-09,1976-03,PIONEER,434,,1,2570,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,464,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-10,1976-03,PIONEER,435,,1,2600,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,465,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-11,1976-03,PIONEER,436,,1,2700,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,466,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-12,1976-03,PIONEER,437,,1,2680,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,467,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-13,1976-03,PIONEER,438,,1,2650,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,468,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-14,1976-03,PIONEER,439,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,469,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-15,1976-03,PIONEER,440,,1,2680,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,470,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-16,1976-03,PIONEER,441,,1,2730,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,471,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-17,1976-03,PIONEER,442,,1,2690,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,472,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-18,1976-03,PIONEER,443,,1,2760,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,473,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-19,1976-03,PIONEER,444,,1,2730,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,474,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-20,1976-03,PIONEER,445,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,475,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-21,1976-03,PIONEER,446,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,476,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-22,1976-03,PIONEER,447,,1,2760,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,477,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-23,1976-03,PIONEER,448,,1,2850,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,478,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-24,1976-03,PIONEER,449,,1,2930,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,479,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-25,1976-03,PIONEER,450,,1,2890,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,480,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-26,1976-03,PIONEER,451,,1,2910,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,481,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-27,1976-03,PIONEER,452,,1,2860,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,482,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-28,1976-03,PIONEER,453,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,483,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-29,1976-03,PIONEER,454,,1,2800,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,484,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-30,1976-03,PIONEER,455,,1,2750,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,485,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-03-31,1976-03,PIONEER,456,,1,2800,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,486,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-01,1976-04,PIONEER,457,,1,2680,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,489,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-02,1976-04,PIONEER,458,,1,2700,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,490,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-03,1976-04,PIONEER,459,,1,2770,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,491,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-04,1976-04,PIONEER,460,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,492,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-05,1976-04,PIONEER,461,,1,2630,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,493,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-06,1976-04,PIONEER,462,,1,2670,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,494,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-07,1976-04,PIONEER,463,,1,2700,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,495,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-08,1976-04,PIONEER,464,,1,2670,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,496,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-09,1976-04,PIONEER,465,,1,2640,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,497,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-10,1976-04,PIONEER,466,,1,2700,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,498,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-11,1976-04,PIONEER,467,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,499,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-12,1976-04,PIONEER,468,,1,2610,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,500,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-13,1976-04,PIONEER,469,,1,2590,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,501,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-14,1976-04,PIONEER,470,,1,2560,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,502,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-15,1976-04,PIONEER,471,,1,2610,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,503,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-16,1976-04,PIONEER,472,,1,2640,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,504,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-17,1976-04,PIONEER,473,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,505,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-18,1976-04,PIONEER,474,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,506,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-19,1976-04,PIONEER,475,,1,2690,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,507,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-20,1976-04,PIONEER,476,,1,2780,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,508,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-21,1976-04,PIONEER,477,,1,2800,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,509,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-22,1976-04,PIONEER,478,,1,3020,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,510,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-23,1976-04,PIONEER,479,,1,3030,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,511,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-24,1976-04,PIONEER,480,,1,3040,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,512,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-25,1976-04,PIONEER,481,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,513,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-26,1976-04,PIONEER,482,,1,3180,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,514,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-27,1976-04,PIONEER,483,,1,3220,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,515,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-28,1976-04,PIONEER,484,,1,3120,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,516,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-29,1976-04,PIONEER,485,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,517,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-04-30,1976-04,PIONEER,486,,1,3050,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,518,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-01,1976-05,PIONEER,487,,1,3200,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,521,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-02,1976-05,PIONEER,488,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,522,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-03,1976-05,PIONEER,489,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,523,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-04,1976-05,PIONEER,490,,1,3210,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,524,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-05,1976-05,PIONEER,491,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,525,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-06,1976-05,PIONEER,492,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,526,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-07,1976-05,PIONEER,493,,1,3260,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,527,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-08,1976-05,PIONEER,494,,1,3310,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,528,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-09,1976-05,PIONEER,495,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,529,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-10,1976-05,PIONEER,496,,1,3240,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,530,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-11,1976-05,PIONEER,497,,1,3220,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,531,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-12,1976-05,PIONEER,498,,1,3190,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,532,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-13,1976-05,PIONEER,499,,1,3190,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,533,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-14,1976-05,PIONEER,500,,1,3160,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,534,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-15,1976-05,PIONEER,501,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,535,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-16,1976-05,PIONEER,502,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,536,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-17,1976-05,PIONEER,503,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,537,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-18,1976-05,PIONEER,504,,1,3090,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,538,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-19,1976-05,PIONEER,505,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,539,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-20,1976-05,PIONEER,506,,1,3110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,540,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-21,1976-05,PIONEER,507,,1,3090,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,541,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-22,1976-05,PIONEER,508,,1,3100,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,542,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-23,1976-05,PIONEER,509,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,543,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-24,1976-05,PIONEER,510,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,544,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-25,1976-05,PIONEER,511,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,545,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-26,1976-05,PIONEER,512,,1,3240,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,546,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-27,1976-05,PIONEER,513,,1,3210,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,547,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-28,1976-05,PIONEER,514,,1,3240,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,548,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-29,1976-05,PIONEER,515,,1,3190,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,549,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-30,1976-05,PIONEER,516,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,550,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-05-31,1976-05,PIONEER,517,,1,3160,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,551,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-01,1976-06,PIONEER,518,,1,3200,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,554,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-02,1976-06,PIONEER,519,,1,3280,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,555,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-03,1976-06,PIONEER,520,,1,3240,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,556,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-04,1976-06,PIONEER,521,,1,3150,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,557,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-05,1976-06,PIONEER,522,,1,3210,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,558,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-06,1976-06,PIONEER,523,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,559,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-07,1976-06,PIONEER,524,,1,3190,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,560,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-08,1976-06,PIONEER,525,,1,3110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,561,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-09,1976-06,PIONEER,526,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,562,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-10,1976-06,PIONEER,527,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,563,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-11,1976-06,PIONEER,528,,1,3170,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,564,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-12,1976-06,PIONEER,529,,1,3160,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,565,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-13,1976-06,PIONEER,530,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,566,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-14,1976-06,PIONEER,531,,1,3210,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,567,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-15,1976-06,PIONEER,532,,1,3330,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,568,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-16,1976-06,PIONEER,533,,1,3330,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,569,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-17,1976-06,PIONEER,534,,1,3300,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,570,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-18,1976-06,PIONEER,535,,1,3150,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,571,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-19,1976-06,PIONEER,536,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,572,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-20,1976-06,PIONEER,537,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,573,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-21,1976-06,PIONEER,538,,1,3180,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,574,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-22,1976-06,PIONEER,539,,1,3130,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,575,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-23,1976-06,PIONEER,540,,1,3110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,576,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-24,1976-06,PIONEER,541,,1,3070,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,577,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-25,1976-06,PIONEER,542,,1,3070,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,578,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-26,1976-06,PIONEER,543,,1,3090,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,579,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-27,1976-06,PIONEER,544,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,580,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-28,1976-06,PIONEER,545,,1,3120,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,581,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-29,1976-06,PIONEER,546,,1,3110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,582,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-06-30,1976-06,PIONEER,547,,1,3110,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,583,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-01,1976-07,PIONEER,548,,1,3010,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,586,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-02,1976-07,PIONEER,549,,1,3030,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,587,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-03,1976-07,PIONEER,550,,1,3020,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,588,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-04,1976-07,PIONEER,551,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,589,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-05,1976-07,PIONEER,552,,1,3050,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,590,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-06,1976-07,PIONEER,553,,1,3060,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,591,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-07,1976-07,PIONEER,554,,1,3000,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,592,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-08,1976-07,PIONEER,555,,1,2950,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,593,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-09,1976-07,PIONEER,556,,1,2930,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,594,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-10,1976-07,PIONEER,557,,1,2960,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,595,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-11,1976-07,PIONEER,558,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,596,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-12,1976-07,PIONEER,559,,1,3000,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,597,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-13,1976-07,PIONEER,560,,1,2970,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,598,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-14,1976-07,PIONEER,561,,1,2990,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,599,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-15,1976-07,PIONEER,562,,1,2970,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,600,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-16,1976-07,PIONEER,563,,1,2970,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,601,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-17,1976-07,PIONEER,564,假,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,602,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-18,1976-07,PIONEER,565,日,0,,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,603,0,B_calendar,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-19,1976-07,PIONEER,566,,1,3070,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,604,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
1976-07-20,1976-07,PIONEER,567,,1,3100,,,,,,,,,xlsx_price_table_scaffold,股票-价位表+部位记录表,605,0,A_price,Trade markers are not machine-readable in workbook cells; manual confirmation required.
